STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE
AK,AK0127,001,N,AK0127-002,COFFMAN COVE COMMUNITY LIBRARY,108 NW DENALI ALLEY,COFFMAN COVE,99918,M,PR WALES-OUTER KE,9073292080,CE,2480,R_23,0,1404,R_23,52,R_23,2024,08,00,00,00,-132.8277885,56.0139009,5696,43,02198000100,021980001001356,0200,-4,N,E,100,MANUAL
AK,AK0130,001,Y,AK0130-002,THORNE BAY PUBLIC LIBRARY,120 FREEMAN DRIVE,THORNE BAY,99919,M,PR WALES-OUTER KE,9078283303,CE,1120,IP22,0,520,R_23,52,R_23,2024,08,00,00,00,-132.5272703,55.6862677,5696,43,02198000100,021980001002042,0200,-4,N,E,96.89,STREETADDRESS
AK,AK0134,001,N,AK0134-001,WHALE PASS COMMUNITY LIBRARY,BEACH ROAD LOT 3 BLOCK 14,WHALE PASS,99950,M,PR WALES-OUTER KE,9078465226,CE,966,IP22,0,816,R_23,51,R_23,2024,08,00,00,00,-133.1214178,56.1142785,5696,43,02198000100,021980001001317,0200,-4,N,E,100,MANUAL
AK,AK0137,001,Y,AK0137-001,KLUKWAN COMMUNITY/SCHOOL LIBRARY,315 MISSION STREET,KLUKWAN,99827,M,HAINES,9077675551,CE,1600,R_23,0,1395,R_23,52,R_23,2024,08,00,00,00,-135.4481046,59.2325718,2070,43,02100000100,021000001003023,0200,-4,N,E,96.96,STREETADDRESSEXT
AK,AK0139,001,Y,AK0139-001,SAMUEL B. FOSS LIBRARY,1 WATERFRONT WAY,PEDRO BAY,99647,M,LAKE AND PENINSULA,9078502225,CE,700,R_23,0,520,R_23,52,R_23,2024,08,00,00,00,-154.11186,59.78509,1331,43,02164000100,021640001001074,0200,-4,N,E,87.56,POSTAL
AK,AK0140,001,N,AK0140-001,EDNA BAY COMMUNITY LIBRARY,100 SCHOOL HOUSE ROAD,EDNA BAY,99950,M,PR WALES-OUTER KE,9075946109,CE,598,R_23,0,500,R_23,50,R_23,2024,08,00,00,00,-133.05399,55.8338189,5696,43,02198000100,021980001001433,0200,-4,N,E,83.9,POSTAL
AK,AK0141,001,Y,AK0005-002,CITY OF ADAK PUBLIC LIBRARY,PO BOX 2011,ADAK,99546,M,ALEUTIANS WEST,9075924500,CE,-1,M_23,0,-1,M_23,-1,M_23,2024,08,02,00,00,-176.760204,51.886612,5160,43,02016000100,020160001001008,0200,-4,N,E,98,POSTAL
AK,AK0142,001,Y,AK0118-002,SHIRLY JACKSON COMMUNITY LIBRARY,175 LIBRARY DR,KAKE,99830,M,PETERSBURG,9077853741,CE,-1,M_23,0,500,R_23,50,R_23,2024,08,13,00,00,-133.941086,56.9747591,5696,43,02198000100,021980001001760,0200,-4,N,E,84,POSTAL
AL,AL0001,003,N,AL0001-003,CARL ELLIOTT REGIONAL LIBRARY SYSTEM,98 18TH STREET EAST,JASPER,35501,5402,WALKER,2052212584,CE,20000,R_23,0,2340,R_23,52,R_23,2024,05,00,00,00,-87.2747459,33.8334779,64728,32,01127020301,011270203011038,0104,27530,1,E,100,POINTADDRESS
AL,AL0002,002,Y,100-001,ARLEY PUBLIC LIBRARY,6788 COUNTY ROAD 41,ARLEY,35541,M,WINSTON,2053870129,CE,6000,R_23,0,1820,R_23,52,R_23,2024,05,00,00,00,-87.212368,34.0784663,23611,43,01133965502,011339655022001,0104,-4,N,E,100,STREETADDRESS
AL,AL0005,002,Y,100-002,DOUBLE SPRINGS PUBLIC LIBRARY,637 BLAKE DRIVE,DOUBLE SPRINGS,35553,M,WINSTON,2054892412,CE,1500,R_23,0,2210,R_23,52,R_23,2024,05,00,00,00,-87.3886582,34.1483158,23611,43,01133965602,011339656023058,0104,-4,N,E,100,STREETADDRESS
AL,AL0006,002,Y,100-004,HALEYVILLE PUBLIC LIBRARY,913 20TH STREET,HALEYVILLE,35565,1323,WINSTON,2054867450,CE,3600,R_23,0,2340,R_23,52,R_23,2024,05,00,00,00,-87.6236178,34.2262677,23611,43,01133965800,011339658005041,0104,-4,N,E,100,STREETADDRESS
AL,AL0007,002,Y,100-005,JASPER PUBLIC LIBRARY,98 EAST 18TH STREET,JASPER,35501,5402,WALKER,2052218512,CE,20000,R_23,0,2124,R_23,52,R_23,2024,05,00,00,00,-87.2747459,33.8334779,64728,32,01127020301,011270203011038,0104,27530,1,E,99.9,POINTADDRESS
AL,AL0009,002,Y,100-006,SUMITON PUBLIC LIBRARY,416 STATE STREET,SUMITON,35148,4124,WALKER,2056487451,CE,2500,R_23,0,2340,R_23,52,R_23,2024,05,00,00,00,-87.0494589,33.7534234,64728,42,01127021800,011270218002024,0104,27530,1,E,100,STREETADDRESS
AL,AL0010,002,Y,100-008,CHEAHA REGIONAL LIBRARY,935 COLEMAN STREET,HEFLIN,36264,1359,CLEBURNE,2564637125,CE,2200,R_23,0,2080,R_23,52,R_23,2024,05,00,00,00,-85.5890558,33.6438309,15639,42,01029959600,010299596003007,0103,-4,N,E,100,STREETADDRESS
AL,AL0010,006,Y,AL0010-006,CHEAHA REGIONAL BOOKMOBILE,935 COLEMAN STREET,HEFLIN,36264,1359,CLEBURNE,2564637125,BS,-4,N_23,1,1480,R_23,52,R_23,2024,05,00,00,00,-85.5890558,33.6438309,15639,42,01029959600,010299596003007,0103,-4,N,E,100,STREETADDRESS
AL,AL0011,002,Y,101-000,ROANOKE - ANNIE L. AWBREY PUBLIC LIBRARY,736 COLLEGE STREET,ROANOKE,36274,1617,RANDOLPH,3348632632,CE,9000,R_23,0,1892,R_23,52,R_23,2024,05,00,00,00,-85.3704871,33.1495522,22786,43,01111000500,011110005004003,0103,-4,N,E,100,STREETADDRESS
AL,AL0012,002,Y,101-001,ASHLAND CITY PUBLIC LIBRARY,11 2ND AVENUE NORTH,ASHLAND,36251,M,CLAY,2563543427,CE,4000,R_23,0,1768,R_23,52,R_23,2024,05,00,00,00,-85.8379012,33.2748134,14111,42,01027959000,010279590002076,0103,-4,N,E,100,STREETADDRESS
AL,AL0013,002,Y,101-002,SYLACUGA - B. B. COMER MEMORIAL LIBRARY,314 NORTH BROADWAY AVENUE,SYLACAUGA,35150,M,TALLADEGA,2562490961,CE,39000,R_23,0,2659,R_23,51,R_23,2024,05,00,00,00,-86.2506871,33.1717863,81132,32,01121011800,011210118001069,0103,45180,1,E,100,STREETADDRESS
AL,AL0014,002,Y,999-028,CHEROKEE COUNTY PUBLIC LIBRARY,310 MARY STREET,CENTRE,35960,2026,CHEROKEE,2569275838,CE,10243,R_23,0,1959,R_23,52,R_23,2024,05,00,00,00,-85.6763325,34.1494322,25666,42,01019955900,010199559004037,0103,-4,N,E,100,STREETADDRESS
AL,AL0015,002,Y,101-004,CHILDERSBURG - EARLE A. RAINWATER MEMORIAL LIBRARY,124 NINTH AVENUE SW,CHILDERSBURG,35044,1642,TALLADEGA,2563787239,CE,9000,R_23,0,2490,R_23,52,R_23,2024,05,00,00,00,-86.3556279,33.2775388,81132,32,01121011301,011210113012023,0103,45180,1,E,100,STREETADDRESS
AL,AL0016,002,Y,101-005,LINCOLN PUBLIC LIBRARY,47475 US HWY 78,LINCOLN,35096,M,TALLADEGA,2057634080,CE,2000,R_23,0,2170,R_23,52,R_23,2024,05,00,00,00,-86.1232068,33.6038567,81132,42,01121010201,011210102013066,0103,45180,1,E,100,STREETADDRESS
AL,AL0017,002,Y,101-006,LINEVILLE PUBLIC LIBRARY,60119 HIGHWAY 49,LINEVILLE,36266,M,CLAY,2563965162,CE,2367,R_23,0,2080,R_23,52,R_23,2024,05,00,00,00,-85.7544835,33.3108553,14111,42,01027958900,010279589004045,0103,-4,N,E,100,STREETADDRESS
AL,AL0018,002,Y,101-007,HEFLIN - LUCILE MORGAN PUBLIC LIBRARY,541 ROSS STREET,HEFLIN,36264,M,CLEBURNE,2564632259,CE,2400,R_23,0,2000,R_23,50,R_23,2024,05,00,00,00,-85.5878936,33.6438617,15639,42,01029959600,010299596003007,0103,-4,N,E,100,STREETADDRESS
AL,AL0019,002,Y,101-008,OXFORD PUBLIC LIBRARY,110 EAST 6TH STREET,OXFORD,36203,1628,CALHOUN,2568311750,CE,25000,R_23,0,2496,R_23,52,R_23,2024,05,00,00,00,-85.8354595,33.609697,116429,13,01015001201,010150012012050,0103,11500,0,E,100,POINTADDRESS
AL,AL0020,002,Y,101-009,TALLADEGA - ARMSTRONG-OSBORNE PUBLIC LIBRARY,202 SOUTH STREET EAST,TALLADEGA,35160,2471,TALLADEGA,2563624211,CE,24323,R_23,0,2192,R_23,52,R_23,2024,05,00,00,00,-86.0995765,33.4331917,81132,32,01121010900,011210109002037,0103,45180,1,E,100,STREETADDRESS
AL,AL0022,002,Y,999-070,ABBEVILLE MEMORIAL LIBRARY,301 KIRKLAND STREET,ABBEVILLE,36310,2418,HENRY,3345852818,CE,4862,R_23,0,1954,R_23,52,R_23,2024,05,00,00,00,-85.2503879,31.5673406,17899,42,01067030200,010670302003005,0102,20020,0,E,100,STREETADDRESS
AL,AL0024,002,Y,AL0023-003,HEADLAND - BLANCHE R. SOLOMON MEMORIAL LIBRARY,17 PARK STREET,HEADLAND,36345,1747,HENRY,3346932706,CE,4295,R_23,0,1576,R_23,52,R_23,2024,05,00,00,00,-85.3418884,31.3519047,17899,42,01067030500,010670305003057,0102,20020,0,E,100,POINTADDRESS
AL,AL0025,002,Y,999-035,BRUNDIDGE - TUPPER LIGHTFOOT MEMORIAL LIBRARY,164 SOUTH MAIN STREET,BRUNDIDGE,36010,1809,PIKE,3347352145,CE,6313,R_23,0,2282,R_23,52,R_23,2024,05,00,00,00,-85.8156685,31.7184017,33137,42,01109189300,011091893003030,0102,45980,1,E,100,POINTADDRESS
AL,AL0026,002,Y,999-061,OZARK - DALE COUNTY PUBLIC LIBRARY,296 NORTH UNION AVENUE,OZARK,36360,1435,DALE,3347745480,CE,11819,R_23,0,1845,R_23,45,R_23,2024,05,00,00,07,-85.6333866,31.4520871,49871,32,01045020500,010450205002026,0102,37120,1,E,100,STREETADDRESS
AL,AL0029,002,Y,999-079,CLIO - ELTON B. STEPHENS LIBRARY,17 SCHOOL STREET,CLIO,36017,2522,BARBOUR,3342074184,CE,4880,R_23,0,960,R_23,50,R_23,2024,05,00,00,00,-85.6149784,31.7026972,24585,43,01005950400,010059504003043,0102,21640,1,E,100,MANUAL
AL,AL0030,002,Y,517-001,LOUISVILLE PUBLIC LIBRARY,1951 MAIN STREET,LOUISVILLE,36048,3002,BARBOUR,3342665210,CE,3234,R_23,0,900,R_23,48,R_23,2024,05,00,00,00,-85.5552977,31.7839294,24585,43,01005950300,010059503002058,0102,21640,1,E,100,STREETADDRESS
AL,AL0031,002,Y,517-003,MIDLAND CITY - MARY BERRY BROWN MEMORIAL LIBRARY,1318 HINTON WATERS AVENUE,MIDLAND CITY,36350,M,DALE,3349831191,CE,3176,R_23,0,1800,R_23,52,R_23,2024,05,00,00,00,-85.4949287,31.3179264,49871,41,01045021400,010450214002042,0102,37120,1,E,100,STREETADDRESS
AL,AL0032,002,Y,999-077,NEWTON PUBLIC LIBRARY,209 OATES DRIVE,NEWTON,36352,4314,DALE,3342993361,CE,6000,R_23,0,1520,R_23,34,R_23,2024,05,00,00,00,-85.5962824,31.3313897,49871,42,01045021300,010450213001015,0102,37120,1,E,100,STREETADDRESS
AL,AL0033,002,Y,999-078,CLAYTON - TOWN AND COUNTY PUBLIC LIBRARY,45 NORTH MIDWAY STREET,CLAYTON,36016,3115,BARBOUR,3347753506,CE,4040,R_23,0,1250,R_23,52,R_23,2024,05,00,00,00,-85.4495925,31.8813775,24585,43,01005950200,010059502001029,0102,21640,1,E,100,STREETADDRESS
AL,AL0034,002,Y,517-004,TROY PUBLIC LIBRARY,500 EAST WALNUT STREET,TROY,36079,3404,PIKE,3345661314,CE,26983,R_23,0,2236,R_23,52,R_23,2024,05,00,00,00,-85.9666027,31.8083921,33137,33,01109188900,011091889003029,0102,45980,1,E,99.59,POINTADDRESS
AL,AL0035,002,Y,999-060,UNION SPRINGS PUBLIC LIBRARY,103 NORTH PRAIRIE STREET,UNION SPRINGS,36089,1616,BULLOCK,3347382760,CE,4000,R_23,0,1560,R_23,44,R_23,2024,05,00,00,00,-85.716184,32.1436028,9897,42,01011952201,010119522011003,0102,-4,N,E,99.9,POINTADDRESS
AL,AL0037,002,Y,999-058,ANDALUSIA PUBLIC LIBRARY,212 SOUTH THREE NOTCH STREET,ANDALUSIA,36420,M,COVINGTON,3342226612,CE,11745,R_23,0,2080,R_23,52,R_23,2024,05,00,00,00,-86.4830645,31.3065851,37952,33,01039962100,010399621001041,0102,-4,N,E,100,STREETADDRESS
AL,AL0038,002,Y,103-001,BRANTLEY PUBLIC LIBRARY,10 MLK DRIVE,BRANTLEY,36009,M,CRENSHAW,3345278624,CE,680,R_23,0,832,R_23,52,R_23,2024,05,00,00,00,-86.2557314,31.5841065,13101,43,01041963900,010419639001041,0102,-4,N,E,100,MANUAL
AL,AL0039,002,Y,103-002,ELBA PUBLIC LIBRARY,406 SIMMONS STREET,ELBA,36323,1759,COFFEE,3348976921,CE,5000,R_23,0,2264,R_23,51,R_23,2024,05,00,00,00,-86.0663378,31.4146036,55643,43,01031010500,010310105002043,0102,21460,1,E,100,POINTADDRESS
AL,AL0040,002,Y,999-034,GENEVA - EMMA KNOX KENAN LIBRARY,312 SOUTH COMMERCE STREET,GENEVA,36340,2409,GENEVA,3346842459,CE,5000,R_23,0,1722,R_23,52,R_23,2024,05,00,00,00,-85.8648253,31.035669,26988,42,01061050300,010610503003027,0102,20020,0,E,100,STREETADDRESS
AL,AL0041,002,Y,103-004,ENTERPRISE PUBLIC LIBRARY,101 EAST GRUBBS STREET,ENTERPRISE,36330,2531,COFFEE,3343472636,CE,12000,R_23,0,2500,R_23,52,R_23,2024,05,00,00,00,-85.852825,31.3139725,55643,32,01031010900,010310109001009,0102,21460,1,E,100,POINTADDRESS
AL,AL0041,003,Y,103-005,ENTERPRISE PUBLIC LIBRARY BOOKMOBILE,101 EAST GRUBBS STREET,ENTERPRISE,36330,2531,COFFEE,3343472636,BS,-4,N_23,1,12,R_23,2,R_23,2024,05,00,00,00,-85.852825,31.3139725,55643,32,01031010900,010310109001009,0102,21460,1,E,100,POINTADDRESS
AL,AL0042,002,Y,999-041,FLORALA PUBLIC LIBRARY,1214 FOURTH STREET,FLORALA,36442,3810,COVINGTON,3348583525,CE,3200,R_23,0,1944,R_23,51,R_23,2024,05,00,00,00,-86.3271629,31.0056815,37952,43,01039963000,010399630004027,0102,-4,N,E,100,STREETADDRESS
AL,AL0043,002,Y,103-006,HARTFORD - MCGREGOR-MCKINNEY PUBLIC LIBRARY,101 EAST FULTON STREET,HARTFORD,36344,1700,GENEVA,3345882384,CE,2410,R_23,0,2295,R_23,51,R_23,2024,05,00,00,00,-85.696714,31.0982882,26988,42,01061050400,010610504005008,0102,20020,0,E,100,STREETADDRESS
AL,AL0044,002,Y,AL0043-002,LUVERNE PUBLIC LIBRARY,148 EAST THIRD STREET,LUVERNE,36049,M,CRENSHAW,3343355326,CE,5000,R_23,0,2029,R_23,52,R_23,2024,05,00,00,00,-86.2612954,31.7162703,13101,43,01041963700,010419637002028,0102,-4,N,E,100,STREETADDRESS
AL,AL0045,002,Y,103-008,OPP PUBLIC LIBRARY,1604 NORTH MAIN STREET,OPP,36467,1424,COVINGTON,3344936423,CE,8725,R_23,0,2080,R_23,52,R_23,2024,05,00,00,00,-86.2549692,31.3053912,37952,41,01039962400,010399624003013,0102,-4,N,E,100,STREETADDRESS
AL,AL0046,002,Y,103-009,SAMSON PUBLIC LIBRARY,200 NORTH JOHNSON STREET,SAMSON,36477,2006,GENEVA,3348987806,CE,900,R_23,0,1456,R_23,52,R_23,2024,05,00,00,00,-86.0460151,31.1167225,26988,43,01061050100,010610501004029,0102,20020,0,E,100,POINTADDRESS
AL,AL0047,002,Y,103-010,SLOCOMB PUBLIC LIBRARY,134 SOUTH DALTON AVENUE,SLOCOMB,36375,5669,GENEVA,3348869009,CE,3528,R_23,0,1000,R_23,50,R_23,2024,05,00,00,00,-85.5937027,31.1073924,26988,42,01061050500,010610505003009,0102,20020,0,E,98.35,STREETADDRESS
AL,AL0048,002,Y,103-011,HORSESHOE BEND REGIONAL LIBRARY,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568259232,CE,8300,R_23,0,2176,R_23,52,R_23,2024,05,00,00,00,-85.7654558,32.8315601,40677,42,01123962400,011239624003030,0103,10760,1,E,100,STREETADDRESS
AL,AL0048,008,Y,AL0048-008,HORSESHOE BEND REGIONAL BOOKMOBILE,207 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568259232,BS,-4,N_23,1,591,R_23,52,R_23,2024,05,00,00,00,-85.7654558,32.8315601,40677,42,01123962400,011239624003030,0103,10760,1,E,100,STREETADDRESS
AL,AL0049,002,Y,104-001,ALEXANDER CITY - ADELIA MCCONNELL RUSSELL LIBRARY,318 CHURCH STREET,ALEXANDER CITY,35010,2573,TALLAPOOSA,2564097001,CE,10950,R_23,0,2418,R_23,52,R_23,2024,05,00,00,00,-85.9538698,32.9411837,40677,32,01123962302,011239623021019,0103,10760,1,E,100,POINTADDRESS
AL,AL0049,003,Y,104-000,MAMIE`S PLACE,284 CHURCH STREET,ALEXANDER CITY,35010,M,TALLAPOOSA,2564097015,BR,3250,R_23,0,2418,R_23,52,R_23,2024,05,00,00,00,-85.9538774,32.941507,40677,32,01123962302,011239623021019,0103,10760,1,E,100,POINTADDRESS
AL,AL0050,002,Y,AL0049-003,DADEVILLE PUBLIC LIBRARY,205 NORTH WEST STREET,DADEVILLE,36853,1355,TALLAPOOSA,2568257820,CE,1864,R_23,0,2128,R_23,52,R_23,2024,05,00,00,00,-85.7654562,32.8315361,40677,42,01123962400,011239624003030,0103,10760,1,E,100,STREETADDRESS
AL,AL0051,002,Y,104-002,GOODWATER PUBLIC LIBRARY,62 COOSA COUNTY ROAD 66,GOODWATER,35072,M,COOSA,2568395741,CE,4600,R_23,0,1996,R_23,52,R_23,2024,05,00,00,00,-86.0549641,33.0636632,10268,42,01037961000,010379610003027,0103,10760,1,E,100,STREETADDRESS
AL,AL0052,002,Y,104-003,AUBURN PUBLIC LIBRARY,749 EAST THACH AVE,AUBURN,36830,5545,LEE,3345013190,CE,34065,R_23,0,3423,R_23,52,R_23,2024,05,00,00,15,-85.4655676,32.6044655,183215,13,01081040201,010810402011004,0103,12220,0,E,100,POINTADDRESS
AL,AL0053,002,Y,104-004,OPELIKA PUBLIC LIBRARY,200 SOUTH 6TH STREET,OPELIKA,36801,M,LEE,3347055380,CE,27000,R_23,0,3020,R_23,52,R_23,2024,05,00,06,00,-85.3758839,32.649174,183215,13,01081041600,010810416001032,0103,12220,0,E,100,STREETADDRESS
AL,AL0054,002,Y,104-005,MILLBROOK PUBLIC LIBRARY,3650 GRANDVIEW ROAD,MILLBROOK,36054,M,ELMORE,3342856688,CE,6000,R_23,0,2808,R_23,52,R_23,2024,05,00,00,00,-86.3625796,32.4768617,90441,21,01051031300,010510313002002,0102,33860,0,E,100,STREETADDRESS
AL,AL0055,002,Y,104-006,ROCKFORD PUBLIC LIBRARY,9688 US HWY 231,ROCKFORD,35136,M,COOSA,2563774911,CE,820,R_23,0,2000,R_23,52,R_23,2024,05,00,00,00,-86.2195974,32.8889443,10268,43,01037961200,010379612001029,0103,10760,1,E,100,STREETADDRESS
AL,AL0056,002,Y,104-007,TALLASSEE COMMUNITY PUBLIC LIBRARY,99 FREEMAN AVENUE,TALLASSEE,36078,M,TALLAPOOSA,3342832732,CE,5619,R_23,0,2287,R_23,51,R_23,2024,05,00,00,00,-85.8835499,32.5350413,40677,42,01123962702,011239627021019,0103,10760,1,E,100,STREETADDRESS
AL,AL0057,002,Y,104-008,WETUMPKA PUBLIC LIBRARY,212 SOUTH MAIN STREET,WETUMPKA,36092,2748,ELMORE,3345671308,CE,7000,R_23,0,2844,R_23,52,R_23,2024,05,00,00,00,-86.2064201,32.5328023,90441,31,01051030801,010510308011019,0102,33860,0,E,100,POINTADDRESS
AL,AL0059,002,Y,104-009,FLORENCE - LAUDERDALE PUBLIC LIBRARY,350 NORTH WOOD AVENUE,FLORENCE,35630,4709,LAUDERDALE,2567646564,CE,42798,R_23,0,2672,R_23,49,R_23,2024,05,00,00,00,-87.6747213,34.8037252,96814,13,01077010600,010770106003039,0104,22520,0,E,100,STREETADDRESS
AL,AL0060,002,Y,516-001,TUSCUMBIA - HELEN KELLER PUBLIC LIBRARY,511 NORTH MAIN STREET,TUSCUMBIA,35674,2059,COLBERT,2563837065,CE,10350,R_23,0,1820,R_23,52,R_23,2024,05,00,00,00,-87.7035596,34.7366048,58361,23,01033020500,010330205003003,0104,22520,0,E,100,STREETADDRESS
AL,AL0061,002,Y,999-039,LEIGHTON PUBLIC LIBRARY,8740 MAIN STREET,LEIGHTON,35646,3701,COLBERT,2564465380,CE,1200,R_23,0,1040,R_23,52,R_23,2024,05,00,00,00,-87.5290224,34.700841,58361,41,01033020802,010330208023052,0104,22520,0,E,100,POINTADDRESS
AL,AL0062,002,Y,999-042,MUSCLE SHOALS PUBLIC LIBRARY,1918 EAST AVALON AVENUE,MUSCLE SHOALS,35661,3120,COLBERT,2563869212,CE,15800,R_23,0,2288,R_23,52,R_23,2024,05,00,00,00,-87.6466106,34.7444318,58361,13,01033020703,010330207031006,0104,22520,0,E,99.04,POINTADDRESS
AL,AL0063,002,Y,999-050,ROGERSVILLE PUBLIC LIBRARY,74 BANK STREET,ROGERSVILLE,35652,7609,LAUDERDALE,2562470151,CE,6800,R_23,0,1840,R_23,52,R_23,2024,05,00,00,00,-87.2919832,34.8247017,96814,42,01077011802,010770118022027,0105,22520,0,E,100,POINTADDRESS
AL,AL0064,002,Y,516-004,SHEFFIELD PUBLIC LIBRARY,316 NORTH MONTGOMERY AVENUE,SHEFFIELD,35660,2709,COLBERT,2563865633,CE,13000,R_23,0,1820,R_23,52,R_23,2024,05,00,00,00,-87.6985662,34.7610575,58361,23,01033020200,010330202001101,0104,22520,0,E,100,STREETADDRESS
AL,AL0065,002,N,999-066,NORTHWEST REGIONAL LIBRARY,185 ASHWOOD DRIVE,WINFIELD,35594,M,MARION,2054872330,CE,8346,R_23,0,1664,R_23,52,R_23,2024,05,00,00,00,-87.8150203,33.9308428,29244,43,01093964702,010939647021080,0104,-4,N,E,100,STREETADDRESS
AL,AL0066,002,Y,106-000,HAMILTON - CLYDE NIX PUBLIC LIBRARY,350 BEXAR AVENUE WEST,HAMILTON,35570,5521,MARION,2059214290,CE,3060,R_23,0,2080,R_23,52,R_23,2024,05,00,00,00,-87.9928551,34.1433955,29244,43,01093964300,010939643002058,0104,-4,N,E,100,POINTADDRESS
AL,AL0067,002,Y,106-001,KENNEDY PUBLIC LIBRARY,17885 HIGHWAY 96,KENNEDY,35574,2340,LAMAR,2055963670,CE,864,R_23,0,1536,R_23,50,R_23,2024,05,00,00,00,-87.987359,33.5849902,13661,43,01075030200,010750302002017,0104,-4,N,E,100,MANUAL
AL,AL0068,002,Y,106-002,GUIN - MCHS COMMUNITY LIBRARY,8115 U.S. HIGHWAY 43,GUIN,35563,2265,MARION,2054682544,CE,4000,R_23,0,1326,R_23,50,R_23,2024,05,00,00,00,-87.9157865,33.9714205,29244,43,01093964600,010939646002033,0104,-4,N,E,100,STREETADDRESS
AL,AL0069,002,Y,106-003,MILLPORT PUBLIC LIBRARY,920 BLACK STREET,MILLPORT,35576,2736,LAMAR,2056624286,CE,3000,R_23,0,1680,R_23,50,R_23,2024,05,00,00,00,-88.0799995,33.561504,13661,43,01075030200,010750302002048,0104,-4,N,E,100,MANUAL
AL,AL0070,002,Y,106-004,RUSSELLVILLE PUBLIC LIBRARY,110 EAST LAWRENCE STREET,RUSSELLVILLE,35653,2349,FRANKLIN,2563321535,CE,4000,R_23,0,1804,R_23,52,R_23,2024,05,00,00,00,-87.7280257,34.5040201,31802,32,01059973000,010599730003042,0104,-4,N,T,100,STREETADDRESS
AL,AL0071,002,Y,106-005,SULLIGENT PUBLIC LIBRARY,514 ELM STREET,SULLIGENT,35586,9053,LAMAR,2056988631,CE,2778,R_23,0,1825,R_23,50,R_23,2024,05,00,00,00,-88.1349895,33.903899,13661,43,01075030000,010750300003022,0104,-4,N,E,100,STREETADDRESS
AL,AL0072,002,Y,106-006,VERNON - MARY WALLACE COBB MEMORIAL LIBRARY,110 FIRST AVENUE WEST,VERNON,35592,M,LAMAR,2056956123,CE,1870,R_23,0,2074,R_23,52,R_23,2024,05,00,00,00,-88.1108251,33.7579528,13661,43,01075030101,010750301014071,0104,-4,N,T,94.09,STREETADDRESS
AL,AL0073,002,Y,106-007,RED BAY - WEATHERFORD PUBLIC LIBRARY,307 4TH AVENUE SOUTH,RED BAY,35582,M,FRANKLIN,2563569255,CE,5000,R_23,0,1680,R_23,52,R_23,2024,05,00,00,00,-88.1463746,34.4422896,31802,43,01059973400,010599734003028,0104,-4,N,T,100,STREETADDRESS
AL,AL0074,002,Y,106-008,WINFIELD PUBLIC LIBRARY,185 ASHWOOD DRIVE,WINFIELD,35594,M,MARION,2054872484,CE,3384,R_23,0,1750,R_23,50,R_23,2024,05,00,00,00,-87.8150203,33.9308428,29244,43,01093964702,010939647021080,0104,-4,N,E,100,STREETADDRESS
AL,AL0076,002,Y,106-009,ATHENS - LIMESTONE PUBLIC LIBRARY,603 JEFFERSON STREET,ATHENS,35611,3543,LIMESTONE,2562321233,CE,36000,R_23,0,2581,R_23,50,R_23,2024,05,00,00,00,-86.9718472,34.7958855,114654,31,01083021000,010830210002017,0105,26620,0,E,99.62,POINTADDRESS
AL,AL0077,002,Y,107-001,DECATUR PUBLIC LIBRARY,504 CHERRY STREET NE,DECATUR,35602,1970,MORGAN,2563532993,CE,26000,R_23,0,2340,R_23,52,R_23,2024,05,00,00,00,-86.9813679,34.6059653,125133,13,01103000400,011030004004056,0105,19460,0,E,99.59,POINTADDRESS
AL,AL0078,002,Y,107-002,HARTSELLE - WILLIAM BRADFORD HUIE LIBRARY OF HARTSELLE,152 SPARKMAN STREET NW,HARTSELLE,35640,2424,MORGAN,2567739880,CE,5500,R_23,0,1924,R_23,52,R_23,2024,05,00,00,00,-86.9349729,34.4441428,125133,31,01103005303,011030053034028,0105,19460,0,E,100,POINTADDRESS
AL,AL0079,002,Y,107-003,LAWRENCE COUNTY PUBLIC LIBRARY,401 COLLEGE STREET,LAWRENCE,35650,1483,MOULTON,2569740883,CE,5000,R_23,0,1944,R_23,48,R_23,2024,05,00,00,00,-87.2948002,34.4760675,33502,42,01079979800,010799798001005,0104,19460,0,E,100,STREETADDRESS
AL,AL0080,002,Y,AL0079-003,BALDWIN COUNTY LIBRARY COOPERATIVE,22251 PALMER STREET,ROBERTSDALE,36567,3067,BALDWIN,2519704010,CE,1000,R_23,0,1118,R_23,52,R_23,2024,05,00,00,00,-87.7168675,30.550713,253507,41,01003010908,010030109082024,0101,19300,0,E,100,POINTADDRESS
AL,AL0080,004,Y,107-004,BALDWIN COUNTY LIBRARY COOPERATIVE - BOOKMOBILE,22251 PALMER STREET,ROBERTSDALE,36567,3067,BALDWIN,2519704010,BS,-4,N_23,1,1508,R_23,52,R_23,2024,05,00,00,00,-87.7168675,30.550713,253507,41,01003010908,010030109082024,0101,19300,0,E,100,POINTADDRESS
