id,name,address,city,state,zip,latitude,longitude,phone,outlet_type
501-017,WARRIOR PUBLIC LIBRARY,101 FIRST STREET,WARRIOR,AL,35180,33.8133836,-86.8070471,2056473006,CE
501-018,BIRMINGHAM PUBLIC - AVONDALE REGIONAL LIBRARY,509 40TH STREET SOUTH,BIRMINGHAM,AL,35222,33.520971,-86.7742803,2052264000,BR
AL0108-007,BIRMINGHAM PUBLIC - CENTRAL BRANCH,2100 PARK PLACE,BIRMINGHAM,AL,35203,33.5207182,-86.807624,2052263610,CE
AL0108-003,BIRMINGHAM PUBLIC - EAST ENSLEY BRANCH,900 14TH STREET - ENSLEY,BIRMINGHAM,AL,35218,33.5151574,-86.889265,2057871928,BR
AL0108-006,BIRMINGHAM PUBLIC - EAST LAKE BRANCH,5 OPORTO-MADRID BLVD. SOUTH,BIRMINGHAM,AL,35206,33.5604678,-86.7275516,-3,BR
AL0108-004,BIRMINGHAM PUBLIC - ENSLEY BRANCH,"1201 25TH STREET, ENSLEY",BIRMINGHAM,AL,35218,33.504091,-86.8936884,-3,BR
AL0108-009,BIRMINGHAM PUBLIC - FIVE POINTS WEST BRANCH,4812 AVENUE W,BIRMINGHAM,AL,35208,33.493459,-86.875708,2052264013,BR
AL0108-010,BIRMINGHAM PUBLIC - INGLENOOK BRANCH,4100 40TH TERRACE NORTH,BIRMINGHAM,AL,35217,33.5620961,-86.7766963,2058498739,BR
AL0108-011,BIRMINGHAM PUBLIC - NORTH AVONDALE BRANCH,501 43RD STREET NORTH,BIRMINGHAM,AL,35222,33.5308389,-86.7722887,2055922082,BR
AL0108-012,BIRMINGHAM PUBLIC - NORTH BIRMINGHAM REGIONAL BRANCH,2501 31ST AVENUE NORTH,BIRMINGHAM,AL,35207,33.5522939,-86.8197629,2052264025,BR
AL0108-013,BIRMINGHAM PUBLIC - POWDERLY BRANCH,3301 JEFFERSON AVENUE SW,BIRMINGHAM,AL,35221,33.46387,-86.8876474,2059256178,BR
AL0108-014,BIRMINGHAM PUBLIC - PRATT CITY BRANCH,1100 HIBERNIAN STREET,BIRMINGHAM,AL,35214,33.5408851,-86.8790586,2057414997,BR
AL0108-016,BIRMINGHAM PUBLIC - SMITHFIELD BRANCH,18TH AVENUE WEST,BIRMINGHAM,AL,35204,33.5137224,-86.8365213,2053248428,BR
AL0108-005,BIRMINGHAM PUBLIC - SOUTHSIDE BRANCH,1814 11TH AVENUE SOUTH,BIRMINGHAM,AL,35205,33.4997275,-86.7982268,2059337776,BR
AL0108-017,BIRMINGHAM PUBLIC - SPRINGVILLE ROAD REGIONAL BRANCH,1224 OLD SPRINGVILLE ROAD,BIRMINGHAM,AL,35215,33.6163564,-86.6768131,2052264081,BR
AL0108-018,BIRMINGHAM PUBLIC - TITUSVILLE BRANCH,26TH AVENUE SW,BIRMINGHAM,AL,35211,33.492415,-86.8318051,2053221140,BR
AL0108-019,BIRMINGHAM PUBLIC - WEST END BRANCH,1348 TUSCALOOSA AVE. SW,BIRMINGHAM,AL,35211,33.4922243,-86.8551612,2052264089,BR
AL0108-020,BIRMINGHAM PUBLIC - WOODLAWN BRANCH,5709 FIRST AVENUE NORTH,BIRMINGHAM,AL,35212,33.5423942,-86.7498311,2055952001,BR
AL0108-021,BIRMINGHAM PUBLIC - WYLAM BRANCH,"4300 7TH AVENUE, WYLAM",BIRMINGHAM,AL,35224,33.5057585,-86.9199972,2057850349,BR
504-000,FORT PAYNE - DEKALB COUNTY PUBLIC LIBRARY,504 GRAND AVENUE NW,FORT PAYNE,AL,35967,34.4449259,-85.7203691,2568452671,CE
AL0109-005,COLLINSVILLE PUBLIC LIBRARY,151 MAIN STREET,COLLINSVILLE,AL,35961,34.2637315,-85.860656,2565242323,CE
504-001,GERALDINE PUBLIC LIBRARY,13543 ALABAMA HIGHWAY 227,GERALDINE,AL,35974,34.3588129,-86.0060096,2566596663,CE
504-002,RAINSVILLE PUBLIC LIBRARY,941 EAST MAIN STREET,RAINSVILLE,AL,35986,34.4869857,-85.8297589,2566383311,CE
504-003,ESCAMBIA COUNTY COOPERATIVE LIBRARY SYSTEM,700 EAST CHURCH STREET,ATMORE,AL,36502,31.0226233,-87.4856824,2513684130,CE
505-000,ATMORE PUBLIC LIBRARY,700 E. CHURCH STREET,ATMORE,AL,36502,31.0226233,-87.4856824,2513685234,CE
505-001,BREWTON PUBLIC LIBRARY,206 WEST JACKSON STREET,BREWTON,AL,36426,31.1203144,-87.070318,2518674626,CE
505-002,FLOMATON PUBLIC LIBRARY,DR VAN AVENUE,FLOMATON,AL,36441,31.0014078,-87.2616134,2512963552,CE
506-000,GADSDEN - ETOWAH COUNTY PUBLIC LIBRARY,254 COLLEGE STREET,GADSDEN,AL,35901,34.0126865,-86.0098527,2565494699,CE
505-003,GADSDEN - ETOWAH COUNTY PUBLIC - EAST GADSDEN BRANCH,809 EAST BROAD STREET,GADSDEN,AL,35903,34.0020985,-85.9847207,2565494691,BR
AL0117-002,HOYT WARSHAM ALABAMA CITY BRANCH LIBRARY,2700 WEST MEIGHAN BLVD,GADSDEN,AL,35904,34.0225504,-86.045356,2565494688,BR
AL0117-008,ATTALLA - ETOWAH COUNTY PUBLIC LIBRARY,604 NORTH 4TH STREET,ATTALLA,AL,35954,34.0238312,-86.0880259,2565389266,CE
999-082,RAINBOW CITY PUBLIC LIBRARY,3702 RAINBOW DRIVE,RAINBOW CITY,AL,35906,33.9503704,-86.0467389,2564428477,CE
508-001,DEMOPOLIS PUBLIC LIBRARY,211 E. WASHINGTON STREET,DEMOPOLIS,AL,36732,32.5173375,-87.835646,3342891595,CE
508-002,MARENGO COUNTY PUBLIC LIBRARY,210 NORTH SHILOH STREET,LINDEN,AL,36748,32.3063703,-87.7965377,3342952246,CE
509-001,ARAB PUBLIC LIBRARY,325 2ND STREET NW,ARAB,AL,35016,34.3203462,-86.4969829,2565863366,CE
509-002,BOAZ PUBLIC LIBRARY,404 THOMAS AVE.,BOAZ,AL,35957,34.2008163,-86.161861,2565938056,CE
509-003,GUNTERSVILLE PUBLIC LIBRARY,1240 O`BRIG AVENUE,GUNTERSVILLE,AL,35976,34.3491918,-86.302166,2565715795,CE
509-004,ALBERTVILLE PUBLIC LIBRARY,200 JACKSON STREET,ALBERTVILLE,AL,35950,34.2643927,-86.2029593,2568918290,CE
BR,HARRISON REGIONAL LIBRARY SYSTEM,50 LESTER STREET,COLUMBIANA,AL,35051,33.1795918,-86.6087808,2056693910,CE
510-000,HARPERSVILLE PUBLIC LIBRARY,39397 HIGHWAY 25,HARPERSVILLE,AL,35078,33.3422753,-86.4392812,2056446331,BR
BR,WESTOVER PUBLIC LIBRARY,3312 WESTOVER ROAD,WESTOVER,AL,35147,33.358285,-86.5188858,2056783375,BR
510-001,ALABASTER - ALBERT L. SCOTT LIBRARY,100 9TH STREET N.W.,ALABASTER,AL,35007,33.2447742,-86.8266676,2056646822,CE
510-002,CALERA PUBLIC LIBRARY,9700 HIGHWAY 25,CALERA,AL,35040,33.0972832,-86.7683896,2056687200,CE
510-003,COLUMBIANA PUBLIC LIBRARY,50 LESTER STREET,COLUMBIANA,AL,35051,33.1795918,-86.6087808,2056695812,CE
510-004,HELENA - JANE B. HOLMES PUBLIC LIBRARY,230 TUCKER ROAD,HELENA,AL,35080,33.2890413,-86.84258,2056648308,CE
510-005,VINCENT - LALLOUSE MCGRAW PUBLIC LIBRARY,42850 HIGHWAY 25,VINCENT,AL,35178,33.3866741,-86.4108998,2056722749,CE
510-006,PARNELL MEMORIAL LIBRARY,277 PARK DRIVE,MONTEVALLO,AL,35115,33.1011186,-86.8584341,2056673052,CE
510-007,PELHAM PUBLIC LIBRARY,2000 PELHAM PARK BLVD,PELHAM,AL,35124,33.3445408,-86.7961574,2056206418,CE
510-008,WILSONVILLE - VERNICE STOUDENMIRE LIBRARY,9905 NORTH MAIN STREET,WILSONVILLE,AL,35186,33.2357438,-86.4843862,2056696180,CE
AL0137-002,NORTH SHELBY COUNTY LIBRARY,5521 CAHABA VALLEY ROAD,BIRMINGHAM,AL,35242,33.3651634,-86.716693,2054395500,CE
AL0137-003,MT LAUREL LIBRARY,111 OLMSTED STREET,BIRMINGHAM,AL,35242,33.4093237,-86.6295156,2059911660,BR
511-002,ALICEVILLE PUBLIC LIBRARY,416 THIRD AVENUE NE,ALICEVILLE,AL,35442,33.1292424,-88.1477404,2053736691,CE
511-003,CARROLLTON PUBLIC LIBRARY,225 COMMERCE AVENUE,CARROLLTON,AL,35447,33.2580697,-88.0944144,2053672142,CE
511-004,GORDO - RUTH HOLLIMAN MEMORIAL PUBLIC LIBRARY,287 MAIN STREET SOUTH,GORDO,AL,35466,33.3178337,-87.9030253,2053647148,CE
512-000,REFORM PUBLIC LIBRARY,302 FIRST STREET SOUTH,REFORM,AL,35481,33.3767053,-88.0158975,2053756240,CE
512-002,MCCAIN MEMORIAL PUBLIC LIBRARY,35717 US HWY 231,ASHVILLE,AL,35953,33.8364458,-86.2532158,2055947954,CE
512-003,MOODY - DORIS STANLEY MEMORIAL LIBRARY,300 BOOKMARK CIRCLE,MOODY,AL,35004,33.5939597,-86.4946747,2056402517,CE
999-031,ODENVILLE PUBLIC LIBRARY,200 ALABAMA STREET,ODENVILLE,AL,35120,33.6813987,-86.3964671,2056295901,CE
513-001,PELL CITY PUBLIC LIBRARY,1000 BRUCE ETHEREDGE PKWY STE 100,PELL CITY,AL,35128,33.5766212,-86.2761801,2058841015,CE
513-002,YORK - HIGHTOWER MEMORIAL LIBRARY,630 AVENUE A,YORK,AL,36925,32.4848184,-88.2942075,2053922004,CE
514-001,LIVINGSTON - RUBY PICKENS TARTT PUBLIC LIBRARY,206 MONROE ST.,LIVINGSTON,AL,35470,32.5827599,-88.1860918,2056522349,CE
514-001,ANNISTON AND CALHOUN COUNTY PUBLIC LIBRARY,108 EAST 10TH STREET,ANNISTON,AL,36202,33.6570439,-85.8278697,2562378501,CE
AL0154-006,ANNISTON AND CALHOUN  COUNTY - CARVER BRANCH,722 W. 14TH STREET,ANNISTON,AL,36201,33.6622927,-85.8388132,2562377271,BR
514-003,JACKSONVILLE PUBLIC LIBRARY,200 PELHAM ROAD SOUTH,JACKSONVILLE,AL,36265,33.812739,-85.7612825,2564356332,CE
999-001,PIEDMONT PUBLIC LIBRARY,106 NORTH MAIN STREET,PIEDMONT,AL,36272,33.9232766,-85.6135052,2564473369,CE
999-002,AKRON PUBLIC LIBRARY,207 FIRST AVENUE SOUTH,AKRON,AL,35441,32.87803,-87.7405594,2053723148,CE
999-002,DOTHAN - ASHFORD BRANCH LIBRARY,305 SIXTH AVENUE,ASHFORD,AL,36312,31.1829535,-85.2336731,3348993121,BR
AL0158-009,DOTHAN HOUSTON COUNTY LIBRARY SYSTEM,445 NORTH OATES STREET,DOTHAN,AL,36302,31.2287786,-85.3941204,3347939767,BR
AL0158-010,DOTHAN - WESTGATE BRANCH LIBRARY,535 RECREATION ROAD,DOTHAN,AL,36303,31.2386651,-85.4388551,3347939767,CE
999-004,BLOUNTSVILLE PUBLIC LIBRARY,65 CHESTNUT STREET,BLOUNTSVILLE,AL,35031,34.0789594,-86.5899344,2052493156,CE
999-005,CHEROKEE PUBLIC LIBRARY,118 CHURCH STREET,CHEROKEE,AL,35616,34.7563642,-87.972117,2563594384,CE
999-006,BRENT - CENTREVILLE PUBLIC LIBRARY,20 LIBRARY STREET,CENTREVILLE,AL,35042,32.9479133,-87.1509389,2059264736,CE
999-006,CHILTON - CLANTON PUBLIC LIBRARY,100 FIRST AVENUE,CLANTON,AL,35045,32.8407967,-86.624441,2057551768,CE
999-006,CHILTON - CLANTON PUBLIC - JEMISON BRANCH LIBRARY,160 MAIN STREET,JEMISON,AL,35085,32.9587732,-86.7461268,2055766760,BR
999-006,CHILTON - CLANTON PUBLIC - MAPLESVILLE BRANCH,9400 MAIN STREET,MAPLESVILLE,AL,36750,32.788406,-86.8724878,3343664211,BR
999-008,CHOCTAW COUNTY PUBLIC LIBRARY,124 NORTH ACADEMY AVENUE,BUTLER,AL,36904,32.0901288,-88.2200696,2054592542,CE
999-007,CHOCTAW COUNTY PUBLIC - GILBERTOWN BRANCH,251 COLLEGE STREET,GILBERTOWN,AL,36908,31.8715491,-88.3154596,2054592542,BR
999-009,CITRONELLE MEMORIAL LIBRARY,7855 STATE STREET,CITRONELLE,AL,36522,31.0908825,-88.22898,2518667319,CE
999-010,GROVE HILL PUBLIC LIBRARY,108 DUBOSE AVENUE,GROVE HILL,AL,36451,31.7053875,-87.775834,2512758157,CE
999-010,GURLEY PUBLIC LIBRARY,225 WALKER STREET,GURLEY,AL,35748,34.6961658,-86.3717564,2567762102,BR
AL0166-026,HUNTSVILLE PUBLIC - MADISON BRANCH LIBRARY,142 PLAZA DRIVE,MADISON,AL,35758,34.7102948,-86.7439445,2564610046,BR
AL0166-009,HUNTSVILLE PUBLIC - NEW HOPE PUBLIC LIBRARY,5398 MAIN DRIVE,NEW HOPE,AL,35760,34.5368313,-86.3942998,2567232995,BR
999-010,HUNTSVILLE PUBLIC - TRIANA BRANCH,357 RECORD ROAD,MADISON,AL,35756,34.5824699,-86.7344338,2567729943,BR
999-010,HUNTSVILLE PUBLIC - TILLMAN HILL BRANCH,131 KNOWLEDGE DRIVE,HAZEL GREEN,AL,35750,34.9342264,-86.5729242,2568289529,BR
999-010,HUNTSVILLE PUBLIC - MONROVIA BRANCH LIBRARY,254 ALLEN DRAKE ROAD,HUNTSVILLE,AL,35806,34.8117825,-86.7161517,2564893392,BR
999-010,HUNTSVILLE - MADISON COUNTY PUBLIC LIBRARY,915 MONROE STREET,HUNTSVILLE,AL,35804,34.7231391,-86.5904003,2565325950,CE
AL0166-028,HUNTSVILLE PUBLIC - CAVALRY HILLS BRANCH,2800 POPLAR AVENUE,HUNTSVILLE,AL,35816,34.7380531,-86.6103163,2569706313,BR
999-010,SOUTH HUNTSVILLE PUBLIC LIBRARY,7901-L BAILEY COVE ROAD,HUNTSVILLE,AL,35802,34.6618592,-86.5394129,2568810257,BR
999-010,NORTH HUNTSVILLE PUBLIC LIBRARY,3011-A SPARKMAN DRIVE,HUNTSVILLE,AL,35810,34.7608777,-86.6107667,2568517492,BR
999-012,"EUTAW - JAMES C. POOLE, JR. MEMORIAL LIIBRARY",420 PRAIRIE AVENUE,EUTAW,AL,35462,32.8375328,-87.8879868,2053729026,CE
999-013,GREENVILLE - BUTLER COUNTY PUBLIC LIBRARY,309 FORT DALE STREET,GREENVILLE,AL,36037,31.8325982,-86.6273142,3343823216,CE
999-014,HALE COUNTY LIBRARY,1103 MAIN STREET,GREENSBORO,AL,36744,32.7040663,-87.592767,3346243409,CE
999-015,CHICKASAW - INA PULLEN SMALLWOOD MEMORIAL LIBRARY,224 GRANT STREET,CHICKASAW,AL,36611,30.7649826,-88.0782779,2514526465,CE
999-016,JACKSON - WHITE SMITH MEMORIAL LIBRARY,213 COLLEGE AVENUE,JACKSON,AL,36451,31.5125382,-87.8938397,2512464963,CE
999-017,MARION - PERRY COUNTY PUBLIC LIBRARY,202 WASHINGTON STREET,MARION,AL,36756,32.6341575,-87.3190609,3346836411,CE
999-018,WOODVILLE PUBLIC LIBRARY,26 VENSON STREET,WOODVILLE,AL,35776,34.6271026,-86.2747735,2567762796,CE
999-019,CITY OF BAYOU LA BATRE PUBLIC LIBRARY,12747 PADGETT SWITCH ROAD,IRVINGTON,AL,36544,30.4258428,-88.240876,2518244213,CE
999-020,SCOTTSBORO PUBLIC LIBRARY,1002 SOUTH BROAD STREET,SCOTTSBORO,AL,35768,34.6607238,-86.0350639,2565744335,CE
999-021,ONEONTA PUBLIC LIBRARY,221 SECOND STREET SOUTH,ONEONTA,AL,35121,33.9441631,-86.4753903,2052747641,CE
999-022,THOMASVILLE PUBLIC LIBRARY,101 W FRONT ST. N,THOMASVILLE,AL,36784,31.930468,-87.7362703,3346365343,CE
999-023,MACON COUNTY - TUSKEGEE PUBLIC LIBRARY,302 SOUTH MAIN STREET,TUSKEGEE,AL,36083,32.4215533,-85.6888046,3347275192,CE
999-024,MOUNDVILLE PUBLIC LIBRARY,279 MARKET STREET,MOUNDVILLE,AL,35474,32.9974245,-87.6295421,2053712283,CE
999-032,UNIONTOWN PUBLIC LIBRARY,108 WATER STREET,UNIONTOWN,AL,36786,32.4471022,-87.5141932,3346286681,CE
999-026,PRICHARD PUBLIC LIBRARY,300 LOVEJOY LOOP WEST,PRICHARD,AL,36610,30.73169,-88.0839657,2512172606,CE
999-025,PRICHARD PUBLIC - MITCHELL BRANCH,4440 HIGHPOINT BLVD,EIGHT MILE,AL,36613,30.7599672,-88.1610533,2514567846,BR
999-030,WASHINGTON COUNTY PUBLIC - MCINTOSH BRANCH LIBRARY,803 RIVER ROAD,MCINTOSH,AL,36553,31.2630926,-88.0185274,2519442047,BR
999-026,WASHINGTON COUNTY PUBLIC LIBRARY,14102 ST. STEPHENS AVE.,CHATOM,AL,36518,31.4611328,-88.2437741,2518472097,CE
999-032,EVERGREEN - CONECUH COUNTY PUBLIC LIBRARY,119 CEMETERY AVENUE,EVERGREEN,AL,36401,31.4340273,-86.9537811,2515782670,CE
AL0187-023,MOBILE PUBLIC LIBRARY - BEN MAY MAIN LIBRARY,701 GOVERNMENT STREET,MOBILE,AL,36602,30.6871484,-88.0507047,2513401535,CE
999-032,MOBILE PUBLIC - PARKWAY BRANCH,1924-B DAUPHIN ISLAND PARKWAY,MOBILE,AL,36602,30.6301487,-88.0889693,2514944454,BR
999-032,MOBILE PUBLIC - MOORER/SPRING HILL BRANCH,4 MCGREGOR AVENUE SOUTH,MOBILE,AL,36633,30.6951227,-88.1444009,2514944140,BR
BR,MOBILE PUBLIC - TOULMINVILLE BRANCH,601 STANTON ROAD,MOBILE,AL,36602,30.7090575,-88.0968395,2514944982,BR
AL0186-013,MOBILE PUBLIC - SARALAND BRANCH LIBRARY,111 SARALAND LOOP,MOBILE,AL,36571,30.8249074,-88.0737128,2516752879,BR
BR,MOBILE PUBLIC - WEST REGIONAL LIBRARY,5555 GRELOT ROAD,MOBILE,AL,36602,30.6620198,-88.1721036,2513408555,BR
999-032,MOBILE PUBLIC - THEODORE OAKS BRANCH,"5808 HIGHWAY 90 WEST, SUITE E",MOBILE,AL,36602,30.5555964,-88.1724435,2516629676,BR
999-032,MOBILE PUBLIC - TRINITY GARDENS COMMUNITY BRANCH LIBRARY,2668 BERKLEY AVENUE,MOBILE,AL,36602,30.7326655,-88.112577,2514575954,BR
999-032,SEMMES BRANCH,9150 MOFFETT ROAD,MOBILE,AL,36602,30.7023053,-88.1152482,2514944935,BR
MOBILEBR,GRAND BAY LIBRARY,10329 FREELAND AVENUE,GRAND BAY,AL,36541,30.47609091,-88.34234952,2514942207,BR
999-037,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY - JULIETTE HAMPTON MOR,245 HIGH STREET,MONTGOMERY,AL,36104,32.3719223,-86.3054605,3356254999,CE
AL0187-022,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY - COLISEUM BOULEVARD B,840 COLISEUM BOULEVARD,MONTGOMERY,AL,36108,32.3999516,-86.259403,3346254834,BR
999-036,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY- GOVERNOR`S SQUARE BRA,2885-B EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,32.3274275,-86.249322,3346254837,BR
999-036,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY- PIKE ROAD BRANCH,9585 VAUGHN ROAD,PIKE ROAD,AL,36064,32.3469075,-86.090885,3346254886,BR
999-036,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY - PINTLALA BRANCH,255 FEDERAL ROAD,HOPE HULL,AL,36043,32.1765679,-86.3728905,3346258069,BR
999-036,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY - RAMER BRANCH,5444 STATE HIGHWAY 94,RAMER,AL,36069,32.0521309,-86.2182339,3345623364,BR
999-036,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY - BERTHA P. WILLIAMS L,1276 ROSA PARKS AVENUE,MONTGOMERY,AL,36108,32.3591862,-86.3167919,3346254979,BR
999-036,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY- EL LOWDER REGIONAL LI,3950 BELL ROAD,MONTGOMERY,AL,36116,32.3260458,-86.1958397,3346254844,BR
999-036,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY - RUFUS A. LEWIS REGIO,3095 MOBILE HIGHWAY,MONTGOMERY,AL,36108,32.3473956,-86.3388359,3346254848,BR
999-036,MONTGOMERY CITY-COUNTY PUBLIC LIBRARY- HAMPSTEAD BRANCH,5240 HAMPSTEAD HIGH STREET,MONTGOMERY,AL,36116,32.312449,-86.1870878,3346254885,BR
999-040,WHITE HALL PUBLIC LIBRARY,640 FREEDOM ROAD,WHITE HALL,AL,36040,32.2915039,-86.7167084,3348747323,CE
516-002,STEVENSON PUBLIC LIBRARY,102 WEST MAIN STREET,STEVENSON,AL,35772,34.8686031,-85.8389449,2564373008,CE
516-003,KILLEN PUBLIC LIBRARY,325 J. C. MAULDIN HIGHWAY,KILLEN,AL,35645,34.8590729,-87.5417657,2567575471,CE
999-043,LEXINGTON PUBLIC LIBRARY,11075 HIGHWAY 101,LEXINGTON,AL,35648,34.9682961,-87.3712317,2562295579,CE
999-044,AUTAUGA - PRATTVILLE PUBLIC LIBRARY,254 DOSTER STREET,PRATTVILLE,AL,36067,32.4569003,-86.4688879,3343653396,CE
999-043,AUTAUGAVILLE PUBLIC LIBRARY,107 N. TAYLOR ROAD,AUTAUGAVILLE,AL,36003,32.4318924,-86.6573897,3343612096,BR
999-043,BILLINGSLEY PUBLIC LIBRARY,2021 OFFICE STREET,BILLINGSLEY,AL,36006,32.6588016,-86.7186111,2057559809,BR
999-043,MARBURY PUBLIC LIBRARY,205 COUNTY RD. 20,MARBURY,AL,36051,32.7010565,-86.4753721,2057558575,BR
999-045,FAYETTE COUNTY MEMORIAL LIBRARY,326 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,33.6874778,-87.8307254,2059326625,CE
999-046,PHENIX CITY - RUSSELL COUNTY PUBLIC LIBRARY,1501 17TH AVENUE,PHENIX CITY,AL,36867,32.475704,-85.0162711,3342981139,CE
AL0196-010,SELMA - DALLAS COUNTY PUBLIC LIBRARY,1103 SELMA AVENUE,SELMA,AL,36701,32.409034,-87.0205206,3348741725,CE
999-047,WEAVER-BOLDEN BRANCH LIBRARY,2522 LANIER AVE,TUSCALOOSA,AL,35401,33.1895562,-87.5794259,2057588291,BR
999-047,TUSCALOOSA PUBLIC LIBRARY,1801 JACK WARNER PARKWAY,TUSCALOOSA,AL,35401,33.2163171,-87.5620795,2053455820,CE
999-048,BROWN BRANCH LIBRARY,300B BOBBY MILLER PARKWAY,TUSCALOOSA,AL,35405,33.1228635,-87.5372633,2053919989,BR
AL0199-010,WILCOX COUNTY LIBRARY,100 BROAD STREET,CAMDEN,AL,36726,31.9918561,-87.2897769,3346824355,CE
999-048,WILCOX COUNTY - PINE APPLE BRANCH LIBRARY,124 COUNTY ROAD 59,PINE APPLE,AL,36768,31.8821651,-86.9925084,3517462520,BR
999-049,WILCOX COUNTY - PINE HILL BRANCH LIBRARY,530 OAK GROVE STREET,PINE HILL,AL,36769,31.9876203,-87.5889274,3517462520,BR
AL0199-011,MONROE COUNTY PUBLIC LIBRARY,121 PINEVILLE ROAD,MONROEVILLE,AL,36460,31.527984,-87.3249187,2517433818,CE
AL0199-012,CULLMAN COUNTY PUBLIC LIBRARY,200 CLARK STREET NE,CULLMAN,AL,35055,34.1790743,-86.842597,2567341068,CE
999-051,CULLMAN COUNTY PUBLIC - HANCEVILLE BRANCH,201 COMMERCE ST.,HANCEVILLE,AL,35077,34.0596842,-86.7671968,2563520685,BR
999-052,CULLMAN COUNTY PUBLIC - COLONY BRANCH LIBRARY,151 BYARS ROAD,HANCEVILLE,AL,35072,33.9480121,-86.8877203,2562871573,BR
999-051,CULLMAN PUBLIC LIBARY - GARDEN CITY BRANCH LIBRARY,501 FIRST AVENUE S,GARDEN CITY,AL,35070,34.0104256,-86.7495716,2563524552,BR
999-052,CULLMAN PUBLIC LIBRARY - GUY HUNT LIBRARY - HOLLY POND,60 LIONS PARK ROAD,HOLLY POND,AL,35083,34.1817731,-86.6224238,2567965226,BR
999-081,VALLEY - H. GRADY BRADSHAW CHAMBERS COUNTY LIBRARY,3419 20TH AVENUE,VALLEY,AL,36854,32.8381094,-85.1775424,3347682161,CE
512-004,LAFAYETTE PILOT PUBLIC LIBRARY,198 1ST STREET SE,LAFAYETTE,AL,36862,32.8983973,-85.4002317,3348640012,BR
999-063,HOKES BLUFF PUBLIC LIBRARY,3310 ALFORDS BEND ROAD,HOKES BLUFF,AL,35903,33.9919082,-85.8660827,2564929846,CE
504-004,RAGLAND PUBLIC LIBRARY,26 PROVIDENCE ROAD,RAGLAND,AL,35131,33.7438122,-86.1444926,2054722007,CE
999-053,HAYNEVILLE - LOWNDES COUNTY PUBLIC LIBRARY,215 B TUSKEENA STREET,HAYNEVILLE,AL,36040,32.18419,-86.57866,3345482686,CE
517-002,IDER PUBLIC LIBRARY,10808 AL HWY 75,IDER,AL,35981,34.6968953,-85.66787,2566572170,CE
999-076,EUFAULA CARNEGIE LIBRARY,217 NORTH EUFAULA AVENUE,EUFAULA,AL,36027,31.8940034,-85.1455724,3346872337,CE
107-005,GRANT PUBLIC LIBRARY,5379 MAIN STREET,GRANT,AL,35747,34.5255019,-86.2527084,2567285128,CE
107-006,DALEVILLE PUBLIC LIBRARY,308 DONNELL BOULEVARD,DALEVILLE,AL,36322,31.3148681,-85.7070183,3345039119,CE
504-005,COURTLAND PUBLIC LIBRARY,215 COLLEGE STREET,COURTLAND,AL,35618,34.6659531,-87.310466,2566378888,CE
999-083,EVA PUBLIC LIBRARY,4549 HIGHWAY 55 EAST,EVA,AL,35621,34.3317637,-86.7576638,2567968638,CE
500-009,CROSSVILLE PUBLIC LIBRARY,12 LIBRARY LANE,CROSSVILLE,AL,35962,34.2871879,-85.9925017,2565282628,CE
999-073,WALNUT GROVE - WESTSIDE PUBLIC LIBRARY,5151 WALNUT GROVE ROAD,ALTOONA,AL,35990,34.0540377,-86.3075436,2055896699,CE
107-007,ORANGE BEACH PUBLIC LIBRARY,26267 CANAL ROAD,ORANGE BEACH,AL,36561,30.2921275,-87.57697,2519812923,CE
512-007,SATSUMA PUBLIC LIBRARY,5466 OLD HIGHWAY 43,SATSUMA,AL,36572,30.8482765,-88.058263,2516790700,CE
999-074,FALKVILLE PUBLIC LIBRARY,7 NORTH 1ST AVENUE,FALKVILLE,AL,35622,34.3686187,-86.9075189,2567845822,CE
999-080,SPRINGVILLE PUBLIC LIBRARY,6315 U.S. HIGHWAY 11,SPRINGVILLE,AL,35146,33.7741037,-86.4732459,2054672339,CE
AL0231-002,BRIDGEPORT - LENA CAGLE PUBLIC LIBRARY,401 ALABAMA AVENUE,BRIDGEPORT,AL,35740,34.9477669,-85.7130928,2564952259,CE
NEW,WEST BLOCTON PUBLIC LIBRARY,109 FLORIDA STREET,WEST BLOCTON,AL,35184,33.1216434,-87.1165015,2059383570,CE
SOMERVILLE,CARBON HILL CITY LIBRARY,215 NW 2ND STREET,CARBON HILL,AL,35549,33.8899249,-87.5291117,2059244254,CE
AL0240-001,OHATCHEE PUBLIC LIBRARY,7803 ALABAMA HIGHWAY 77,OHATCHEE,AL,36271,33.7800469,-86.0382291,2568924203,CE
AL0241-001,SOMERVILLE PUBLIC LIBRARY,192 BROAD STREET,SOMERVILLE,AL,35670,34.4734275,-86.798897,2567789779,CE
AL0242-001,CHELSEA PUBLIC LIBRARY,16623 HIGHWAY 80,CHELSEA,AL,35043,33.3476478,-86.6296268,2058475750,CE
