STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,EBOOK,F_EBOOK,AUDIO_PH,F_AUD_PH,AUDIO_DL,F_AUD_DL,VIDEO_PH,F_VID_PH,VIDEO_DL,F_VID_DL,TOTPHYS,F_TOTPHY,OTHPHYS,F_OTHPHY,EC_LO_OT,F_EC_L_O,EC_ST,F_EC_ST,ELECCOLL,F_ELECOL,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,VISITRPT,REFERENC,F_REFER,REFERRPT,REGBOR,F_REGBOR,ODFINE,TOTCIR,F_TOTCIR,KIDCIRCL,F_KIDCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,ELINFO,F_ELINFO,ELCONT,F_ELCONT,TOTCOLL,F_TOTCOL,OTHPHCIR,F_OTHPCR,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,K0_5PRO,K6_11PRO,YAPRO,F_YAPRO,ADULTPRO,GENPRO,ONPRO,OFFPRO,VIRPRO,TOTATTEN,F_TOTATT,K0_5ATTEN,K6_11ATTEN,YAATTEN,F_YAATT,ADULTATTEN,GENATTEN,ONATTEN,OFFATTEN,VIRATTEN,TOTPRES,TOTVIEWS,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,PITUSRRPT,WIFISESS,F_WIFISS,WIFISRPT,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,LSAGEOID,LSAGEORATIO,LSAGEOTYPE,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE
KS,KS0110,KS0241,OSKALOOSA PUBLIC LIBRARY,315 JEFFERSON ST.,OSKALOOSA,66066,M,P.O. BOX 347,OSKALOOSA,66066,M,JEFFERSON,7858632475,ME,CI,SO,Y,CD1,N,01/01/2023,12/31/2023,2156,R_23,2156,1,R_23,0,R_23,0,R_23,0,R_23,0.7,R_23,1.9,R_23,2.6,R_23,57327,R_23,19068,R_23,120,R_23,5289,R_23,81804,R_23,51000,R_23,7175,R_23,58175,R_23,5700,R_23,3000,R_23,2300,R_23,11000,R_23,16000,R_23,85175,R_23,585,R_23,0,R_23,0,R_23,0,R_23,585,R_23,1200,R_23,9269,R_23,1244434,R_23,500,R_23,37855,R_23,850,R_23,28947,R_23,10799,R_23,180,R_23,3,R_23,82,R_23,85,R_23,2080,R_23,70350,R_23,CT,1756,R_23,CT,1258,R_23,Y,12341,R_23,4163,R_23,2005,R_23,10336,R_23,290,R_23,2295,R_23,12631,R_23,2000,R_23,12933,R_23,5880,R_23,163,R_23,65,12,11,R_23,67,8,116,47,0,1895,R_23,759,320,83,R_23,375,358,1000,895,0,0,0,8,R_23,2000,R_23,ES,3598,R_23,CT,2968,2024,04,1,00,00,00,-95.31391786,39.2154559,2008753,0.995,COUNTY SUBDIVISION,18327,42,42,20087020300,200870203001103,2001,45820,0,E,100,POINTADDRESS
KS,KS0111,KS0280,SILVER LAKE LIBRARY,203 RAILROAD,SILVER LAKE,66539,9548,PO BOX 248,SILVER LAKE,66539,M,SHAWNEE,7855825141,ME,CI,SO,Y,CD1,N,01/01/2023,12/31/2023,1889,R_23,1889,1,R_23,0,R_23,0,R_23,0,R_23,3.7,R_23,0,R_23,3.7,R_23,124170,R_23,5708,R_23,177,R_23,62085,R_23,192140,R_23,102140,R_23,8365,R_23,110505,R_23,14770,R_23,6349,R_23,0,R_23,21119,R_23,47539,R_23,179163,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,7977,R_23,1328513,R_23,144,R_23,674992,R_23,1260,R_23,28947,R_23,10324,R_23,943,R_23,0,R_23,82,R_23,82,R_23,2472,R_23,9470,R_23,CT,294,R_23,CT,1130,R_23,N,19550,R_23,12024,R_23,1639,R_23,17911,R_23,2546,R_23,4185,R_23,22096,R_23,552,R_23,3051,R_23,2116,R_23,150,R_23,43,36,6,R_23,44,21,150,0,0,3049,R_23,851,433,46,R_23,207,1512,3049,0,0,0,0,6,R_23,1311,R_23,CT,2849,R_23,CT,6754,2024,04,1,00,00,00,-95.8595814,39.10547344,2017765,0.973,COUNTY SUBDIVISION,177746,42,42,20177003500,201770035003017,2002,45820,0,T,98.63,STREETADDRESS
KS,KS0112,KS0066,DELAWARE TOWNSHIP LIBRARY,421 MARY ST. #A,VALLEY FALLS,66088,1200,421 MARY ST.,VALLEY FALLS,66088,1200,JEFFERSON,7859453990,ME,CI,SO,Y,CD1,N,01/01/2023,12/31/2023,1807,R_23,1807,1,R_23,0,R_23,0,R_23,0.98,R_23,0.98,R_23,0.48,R_23,1.46,R_23,66915,R_23,19525,R_23,0,R_23,4951,R_23,91391,R_23,-9,H_23,-9,H_23,-9,H_23,6894,R_23,674,R_23,1908,R_23,9476,R_23,-9,H_23,83914,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,8096,R_23,1244434,R_23,114,R_23,654290,R_23,1617,R_23,28947,R_23,9893,R_23,66,R_23,0,R_23,82,R_23,82,R_23,2340,R_23,8611,R_23,CT,816,R_23,CT,625,R_23,N,8351,R_23,3779,R_23,492,R_23,7859,R_23,2546,R_23,3038,R_23,10897,R_23,9,R_23,1930,R_23,1229,R_23,162,R_23,139,10,0,R_23,12,1,162,0,0,2562,R_23,1816,231,0,R_23,120,395,2562,0,0,0,0,6,R_23,1439,R_23,CT,-1,U_23,M,288,2024,04,1,00,00,00,-95.45815399,39.34503249,2008717,1.003,COUNTY SUBDIVISION,18327,42,42,20087020200,200870202001062,2001,45820,0,E,100,SUBADDRESS
KS,KS0113,KS0294,TONGANOXIE PUBLIC LIBRARY,217 E 4TH STREET,TONGANOXIE,66086,9216,217 E 4TH STREET,TONGANOXIE,66086,9216,LEAVENWORTH,9138453281,ME,CI,SO,Y,PL1,N,01/01/2023,12/31/2023,5850,R_23,5850,1,R_23,0,R_23,0,R_23,1,R_23,4,R_23,2.5,R_23,6.5,R_23,448443,R_23,36019,R_23,0,R_23,11780,R_23,496242,R_23,227483,R_23,121840,R_23,349323,R_23,33640,R_23,16341,R_23,6360,R_23,56341,R_23,88612,R_23,494276,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,21499,R_23,1328513,R_23,1264,R_23,674992,R_23,2659,R_23,28947,R_23,26046,R_23,624,R_23,0,R_23,82,R_23,82,R_23,3455,R_23,58896,R_23,CT,5965,R_23,ES,5316,R_23,N,59825,R_23,25535,R_23,12265,R_23,47560,R_23,2546,R_23,14811,R_23,62371,R_23,3743,R_23,8046,R_23,4890,R_23,583,R_23,0,270,30,R_23,132,151,571,10,2,17652,R_23,0,8764,1201,R_23,2166,5521,17137,450,65,-1,-1,36,R_23,3374,R_23,CT,-1,U_23,M,-1,2024,04,1,00,00,00,-95.0905984,39.10931016,2070800,1.05,PLACE,83518,31,31,20103071800,201030718003030,2002,28140,0,E,100,POINTADDRESS
KS,KS0114,KS0204,MARY COTTON PUBLIC LIBRARY,915 VIRGINIA,SABETHA,66534,1950,PO BOX 70,SABETHA,66534,M,NEMAHA,7852843160,ME,CI,SO,Y,PL1,N,01/01/2023,12/31/2023,2491,R_23,2491,1,R_23,0,R_23,0,R_23,0.38,R_23,1.38,R_23,1.84,R_23,3.22,R_23,151394,R_23,30902,R_23,197,R_23,22603,R_23,205096,R_23,114123,R_23,29010,R_23,143133,R_23,17670,R_23,10642,R_23,850,R_23,29162,R_23,66480,R_23,238775,R_23,0,R_23,0,R_23,0,R_23,61227,R_23,61227,R_23,70300,R_23,25290,R_23,1328513,R_23,1376,R_23,674992,R_23,1776,R_23,28947,R_23,29110,R_23,668,R_23,2,R_23,82,R_23,84,R_23,2652,R_23,50388,R_23,CT,1265,R_23,ES,2054,R_23,N,56268,R_23,36684,R_23,7197,R_23,49071,R_23,2546,R_23,9743,R_23,58814,R_23,1021,R_23,5217,R_23,5711,R_23,185,R_23,152,8,6,R_23,5,14,85,100,0,2931,R_23,2025,624,65,R_23,92,125,1731,1200,0,120,550,8,R_23,3953,R_23,CT,5979,R_23,ES,5000,2024,04,1,00,00,00,-95.80185208,39.90240374,2062025,0.979,PLACE,10114,33,33,20131480100,201314801002144,2002,-4,N,E,99,POINTADDRESS
KS,KS0115,KS0277,SENECA FREE LIBRARY,606 MAIN STREET,SENECA,66538,1930,606 MAIN STREET,SENECA,66538,1930,NEMAHA,7853362377,ME,CI,SO,Y,PL1,N,01/01/2023,12/31/2023,2132,R_23,2132,1,R_23,0,R_23,0,R_23,0,R_23,1,R_23,1.35,R_23,2.35,R_23,158368,R_23,27031,R_23,0,R_23,9380,R_23,194779,R_23,88454,R_23,19141,R_23,107595,R_23,12405,R_23,12952,R_23,4243,R_23,29600,R_23,32042,R_23,169237,R_23,21016,R_23,0,R_23,0,R_23,0,R_23,21016,R_23,17153,R_23,17286,R_23,1328513,R_23,1646,R_23,674992,R_23,3331,R_23,28947,R_23,22280,R_23,17,R_23,0,R_23,82,R_23,82,R_23,3172,R_23,15768,R_23,CT,647,R_23,ES,1760,R_23,N,31319,R_23,14093,R_23,7684,R_23,23635,R_23,2546,R_23,10230,R_23,33865,R_23,87,R_23,7638,R_23,5884,R_23,63,R_23,17,17,2,R_23,27,0,44,19,0,904,R_23,323,155,11,R_23,415,0,690,214,0,0,0,6,R_23,677,R_23,CT,10800,R_23,ES,2879,2024,04,1,00,00,00,-96.06455861,39.8342618,2063950,0.997,PLACE,10114,43,43,20131480200,201314802003022,2002,-4,N,E,100,POINTADDRESS
KS,KS0116,KS0185,OSAGE CITY PUBLIC LIBRARY,515 MAIN ST.,OSAGE CITY,66523,1363,515 MAIN ST.,OSAGE CITY,66523,1363,OSAGE,7855283727,ME,CI,SO,Y,PL1,N,01/01/2023,12/31/2023,2816,R_23,2816,1,R_23,0,R_23,0,R_23,1,R_23,2,R_23,1.8,R_23,3.8,R_23,187163,R_23,25984,R_23,231,R_23,24386,R_23,237764,R_23,134567,R_23,20453,R_23,155020,R_23,19432,R_23,5899,R_23,7654,R_23,32985,R_23,46697,R_23,234702,R_23,3000,R_23,0,R_23,0,R_23,73481,R_23,76481,R_23,0,R_23,16543,R_23,1244434,R_23,1568,R_23,654290,R_23,2585,R_23,28947,R_23,21554,R_23,858,R_23,0,R_23,82,R_23,82,R_23,2652,R_23,35907,R_23,CT,3672,R_23,CT,2131,R_23,N,26063,R_23,8492,R_23,2799,R_23,23264,R_23,2546,R_23,5345,R_23,28609,R_23,2751,R_23,4823,R_23,5605,R_23,303,R_23,128,118,16,R_23,41,0,252,51,0,3874,R_23,819,2657,60,R_23,338,0,3517,357,0,0,0,9,R_23,2474,R_23,CT,4729,R_23,CT,2614,2024,04,1,00,00,00,-95.82665137,38.63350908,2053200,0.984,PLACE,15824,32,32,20139010400,201390104002008,2002,45820,0,E,100,POINTADDRESS
KS,KS0117,KS0015,BALDWIN CITY LIBRARY,800 7TH ST.,BALDWIN CITY,66006,6115,PO BOX 565,BALDWIN CITY,66006,M,DOUGLAS,7855943411,ME,CI,SO,Y,PL1,N,01/01/2023,12/31/2023,4906,R_23,4906,1,R_23,0,R_23,0,R_23,0,R_23,2.85,R_23,1.25,R_23,4.1,R_23,176333,R_23,29894,R_23,0,R_23,17039,R_23,223266,R_23,138274,R_23,11641,R_23,149915,R_23,17220,R_23,13600,R_23,3000,R_23,33820,R_23,1500,R_23,185235,R_23,10000,R_23,0,R_23,0,R_23,0,R_23,10000,R_23,0,R_23,23027,R_23,1244434,R_23,539,R_23,654290,R_23,3094,R_23,28947,R_23,27173,R_23,513,R_23,2,R_23,82,R_23,84,R_23,2444,R_23,28424,R_23,CT,14101,R_23,CT,4196,R_23,N,45594,R_23,21772,R_23,7872,R_23,37722,R_23,2546,R_23,10418,R_23,48140,R_23,1127,IP22,4376,R_23,4354,R_23,308,R_23,140,22,42,R_23,79,25,308,0,0,3418,R_23,747,295,447,R_23,973,956,3418,0,0,-1,-1,12,R_23,5649,R_23,ES,21942,R_23,CT,10210,2024,04,2,00,00,00,-95.18744274,38.77464155,2003900,1.017,PLACE,120553,31,31,20045001203,200450012034030,2002,29940,0,E,100,POINTADDRESS
KS,KS0119,KS0018,"BASEHOR COMMUNITY LIBRARY, DIST #2, LV. CO.",1400 158TH STREET,BASEHOR,66007,7300,1400 158TH STREET,BASEHOR,66007,7300,LEAVENWORTH,9137242828,ME,LD,SO,Y,CO2,N,01/01/2023,12/31/2023,12631,R_23,12631,1,R_23,0,R_23,0,R_23,5.3,R_23,9.53,R_23,2.38,R_23,11.91,R_23,1412522,R_23,16585,R_23,0,R_23,81104,R_23,1510211,R_23,497026,R_23,150806,R_23,647832,R_23,56204,R_23,39897,R_23,16049,R_23,112150,R_23,280485,R_23,1040467,R_23,141000,R_23,0,R_23,0,R_23,59000,R_23,200000,R_23,0,R_23,50401,R_23,1328513,R_23,2281,R_23,674992,R_23,7888,R_23,58947,R_23,61509,R_23,939,R_23,3,R_23,82,R_23,85,R_23,3328,R_23,55851,R_23,CT,6656,R_23,ES,6890,R_23,N,145925,R_23,73561,R_23,27686,R_23,118239,R_23,2568,R_23,30254,R_23,148493,R_23,2918,R_23,11223,R_23,11784,R_23,2036,R_23,452,476,551,R_23,555,2,896,1073,67,31886,R_23,7700,11096,6952,R_23,5013,1125,12875,18915,96,11,2476,16,R_23,5330,R_23,CT,51330,R_23,CT,42824,2024,04,1,00,00,00,-94.94650954,39.1216958,20103,0.154,COUNTY,83518,31,31,20103071204,201030712041029,2002,28140,0,E,100,POINTADDRESS
KS,KS0120,KS0221,HIAWATHA/MORRILL PUBLIC LIBRARY,431 OREGON,HIAWATHA,66434,2219,431 OREGON,HIAWATHA,66434,2219,BROWN,7857423831,ME,CI,SO,Y,PL1,N,01/01/2023,12/31/2023,3225,R_23,3225,1,R_23,0,R_23,0,R_23,1,R_23,6.17,R_23,0.33,R_23,6.5,R_23,184991,R_23,36372,R_23,245,R_23,131220,R_23,352828,R_23,175889,R_23,37161,R_23,213050,R_23,21130,R_23,5652,R_23,4288,R_23,31070,R_23,97202,R_23,341322,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,28581,R_23,1328513,R_23,777,R_23,674992,R_23,1873,R_23,28947,R_23,31637,R_23,406,R_23,2,R_23,82,R_23,84,R_23,2976,R_23,19512,R_23,CT,3081,R_23,CT,2658,R_23,N,38281,R_23,16100,R_23,8415,R_23,29866,R_23,2546,R_23,10961,R_23,40827,R_23,188,R_23,5341,R_23,4022,R_23,523,R_23,105,51,159,R_23,178,30,505,18,0,4378,R_23,1122,830,637,R_23,1163,626,3562,816,0,0,0,20,R_23,1533,R_23,CT,2236,R_23,CT,9367,2024,04,1,00,00,00,-95.53352599,39.85289251,2031675,0.983,PLACE,9250,32,32,20013480700,200134807002016,2002,-4,N,E,99,POINTADDRESS
KS,KS0121,KS0087,EUDORA COMMUNITY LIBRARY,14 E 9TH ST.,EUDORA,66025,M,PO BOX 370,EUDORA,66025,M,DOUGLAS,7855422496,ME,CI,SO,Y,SU1,N,01/01/2023,12/31/2023,7768,R_23,7768,1,R_23,0,R_23,0,R_23,3,R_23,8,R_23,5,R_23,13,R_23,360768,R_23,24769,R_23,287,R_23,19265,R_23,405089,R_23,235320,R_23,19580,R_23,254900,R_23,19474,R_23,16196,R_23,2529,R_23,38199,R_23,97142,R_23,390241,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,13499,R_23,1244434,R_23,563,R_23,654290,R_23,1686,R_23,28947,R_23,15815,R_23,67,R_23,2,R_23,82,R_23,84,R_23,2704,R_23,11422,R_23,ES,2042,R_23,ES,2040,R_23,N,35632,R_23,17902,R_23,7530,R_23,28102,R_23,2546,R_23,10076,R_23,38178,R_23,141,R_23,5564,R_23,4686,R_23,172,R_23,89,32,14,R_23,26,11,166,6,0,3248,R_23,1506,319,182,R_23,643,598,3119,129,0,0,0,13,R_23,1431,R_23,ES,-1,U_23,M,8467,2024,04,1,00,00,00,-95.09820103,38.94358694,2006090,1.001,SCHOOL DISTRICT (UNIFIED),120553,31,31,20045001202,200450012024041,2002,29940,0,E,100,POINTADDRESS
KS,KS0122,KS0248,PAOLA FREE LIBRARY,101 EAST PEORIA,PAOLA,66071,1708,101 EAST PEORIA,PAOLA,66071,1708,MIAMI,9132593655,ME,CI,SO,Y,PL1,N,01/01/2023,12/31/2023,5738,R_23,5738,1,R_23,0,R_23,0,R_23,1,R_23,3.7,R_23,2.89,R_23,6.59,R_23,301277,R_23,32750,R_23,278,R_23,41093,R_23,375398,R_23,210319,R_23,51884,R_23,262203,R_23,30274,R_23,10684,R_23,3373,R_23,44331,R_23,124794,R_23,431328,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,24083,R_23,1244434,R_23,1327,R_23,654290,R_23,1706,R_23,28947,R_23,29145,R_23,2029,R_23,2,R_23,82,R_23,84,R_23,2787,R_23,29477,R_23,CT,3277,R_23,CT,5555,R_23,N,44654,R_23,22937,R_23,7058,R_23,37596,R_23,2546,R_23,9604,R_23,47200,R_23,4579,R_23,4566,R_23,3187,R_23,86,R_23,39,21,8,R_23,16,2,78,8,0,2340,R_23,1089,1026,39,R_23,162,24,1760,580,0,0,0,25,R_23,3187,R_23,CT,17978,R_23,CT,7170,2024,04,1,00,00,00,-94.87640749,38.57245186,2054250,0.995,PLACE,35320,32,32,20121100601,201211006015087,2003,28140,0,E,99.01,POINTADDRESS
KS,KS0123,KS0239,OSAWATOMIE PUBLIC LIBRARY,527 BROWN AVENUE,OSAWATOMIE,66064,1367,527 BROWN AVENUE,OSAWATOMIE,66064,1367,MIAMI,9137552136,ME,CI,SO,Y,PL1,N,01/01/2023,12/31/2023,4238,R_23,4238,1,R_23,0,R_23,0,R_23,1,R_23,1,R_23,3.41,R_23,4.41,R_23,173490,R_23,33561,R_23,277,R_23,16850,R_23,224178,R_23,147147,R_23,21200,R_23,168347,R_23,13352,R_23,4985,R_23,2306,R_23,20643,R_23,6844,R_23,195834,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,0,R_23,14945,R_23,1244434,R_23,460,R_23,37855,R_23,2326,R_23,28947,R_23,17879,R_23,148,R_23,0,R_23,82,R_23,82,R_23,2600,R_23,19230,R_23,CT,1200,R_23,ES,2890,R_23,N,18292,R_23,7673,R_23,1688,R_23,16604,R_23,2546,R_23,4234,R_23,20838,R_23,129,R_23,3583,R_23,4895,R_23,313,R_23,49,26,225,R_23,9,4,313,0,0,4631,R_23,747,510,2801,R_23,97,476,4631,0,0,0,0,16,R_23,3533,R_23,CT,-1,U_23,M,-1,2024,04,1,00,00,00,-94.94993531,38.49792295,2053225,0.996,PLACE,35320,32,32,20121100700,201211007002033,2003,28140,0,E,100,POINTADDRESS
KS,KS0124,KS0182,LINN COUNTY LIBRARY DISTRICT #1,234 W. MAIN,PARKER,66072,9172,P.O. BOX 315,PARKER,66072,M,LINN,9138984650,ME,LD,SO,Y,PL2,N,01/01/2023,12/31/2023,2221,R_23,2221,1,R_23,0,R_23,0,R_23,0,R_23,2.08,R_23,0,R_23,2.08,R_23,93240,R_23,8207,R_23,0,R_23,2944,R_23,104391,R_23,60957,R_23,10817,R_23,71774,R_23,4103,R_23,200,R_23,537,R_23,4840,R_23,22590,R_23,99204,R_23,7750,R_23,0,R_23,0,R_23,54075,R_23,61825,R_23,73688,R_23,7613,R_23,1264255,R_23,404,R_23,648240,R_23,2428,R_23,28733,R_23,10565,R_23,120,R_23,0,R_23,82,R_23,82,R_23,2080,R_23,4061,R_23,CT,119,R_23,CT,389,R_23,N,2292,R_23,837,R_23,434,R_23,1858,R_23,0,R_23,434,R_23,2292,R_23,37,R_23,589,R_23,474,R_23,79,R_23,32,14,0,R_23,14,19,57,22,0,625,R_23,333,124,0,R_23,69,99,455,170,0,0,0,5,R_23,1505,R_23,CT,728,R_23,ES,-1,2024,04,1,00,00,00,-94.99148834,38.32841908,2054500,9.216,PLACE,9860,43,43,20107955101,201079551012152,2002,28140,0,E,99.01,POINTADDRESS
KS,KS0125,KS0025,BONNER SPRINGS CITY LIBRARY,201 N. NETTLETON AVE.,BONNER SPRINGS,66012,1447,201 N. NETTLETON AVE.,BONNER SPRINGS,66012,1447,WYANDOTTE,9134412665,ME,CI,SO,Y,PL1,N,01/01/2023,12/31/2023,7666,R_23,7666,1,R_23,0,R_23,0,R_23,3,R_23,3,R_23,5.85,R_23,8.85,R_23,753776,R_23,10744,R_23,235,R_23,41152,R_23,805907,R_23,354897,R_23,125392,R_23,480289,R_23,52746,R_23,31089,R_23,11340,R_23,95175,R_23,218373,R_23,793837,R_23,40715,R_23,0,R_23,0,R_23,581,R_23,41296,R_23,40895,R_23,50108,R_23,1328513,R_23,3310,R_23,674992,R_23,5425,R_23,28947,R_23,60529,R_23,1686,R_23,3,R_23,82,R_23,85,R_23,3328,R_23,52369,R_23,CT,1612,R_23,ES,8385,R_23,N,96193,R_23,44048,R_23,19226,R_23,76967,R_23,2614,R_23,21840,R_23,98807,R_23,1013,R_23,11320,R_23,13976,R_23,722,R_23,297,89,73,R_23,165,98,626,96,0,20025,R_23,8673,4341,1665,R_23,1682,3664,12891,7134,0,0,0,13,R_23,5612,R_23,CT,42319,R_23,CT,31697,2024,04,1,00,00,00,-94.88418406,39.06060724,2007975,0.978,PLACE,165281,21,21,20209044900,202090449003015,2003,28140,0,E,100,POINTADDRESS
KS,KS0126,KS0180,LYON COUNTY LIBRARY DIST. #1,421 MAIN,ALLEN,66833,9700,421 MAIN,ALLEN,66833,9700,LYON,6205283451,ME,CI,SO,Y,MP2,N,01/01/2023,12/31/2023,1061,R_23,1061,1,R_23,0,R_23,0,R_23,0,R_23,0.5,R_23,0,R_23,0.5,R_23,58371,R_23,295,R_23,0,R_23,0,R_23,58666,R_23,-9,H_23,-9,H_23,-9,H_23,1278,R_23,600,R_23,776,R_23,2654,R_23,-9,H_23,38492,R_23,55063,R_23,0,R_23,0,R_23,0,R_23,55063,R_23,0,R_23,10129,R_23,481528,R_23,230,R_23,58557,R_23,751,R_23,0,R_23,11350,R_23,240,R_23,0,R_23,82,R_23,82,R_23,1040,R_23,671,R_23,CT,250,R_23,CT,350,R_23,N,1622,R_23,360,R_23,917,R_23,705,R_23,0,R_23,917,R_23,1622,R_23,27,R_23,106,R_23,64,R_23,62,R_23,53,6,0,R_23,3,0,62,0,0,287,R_23,244,43,0,R_23,0,0,287,0,0,0,0,4,R_23,44,R_23,CT,10427,R_23,CT,6992,2024,04,1,00,00,00,-96.16978947,38.65564765,M,-1,MULTI-PLACE,32172,43,43,20111000600,201110006001235,2002,21380,1,E,99,POINTADDRESS
KS,KS0127,KS0244,OTTAWA LIBRARY,105 S HICKORY ST,OTTAWA,66067,M,105 S HICKORY ST,OTTAWA,66067,M,FRANKLIN,7852423080,ME,CI,SO,Y,PL1,N,01/01/2023,12/31/2023,12613,R_23,12613,1,R_23,0,R_23,0,R_23,2.29,R_23,2.29,R_23,13.32,R_23,15.61,R_23,1129661,R_23,61947,R_23,223,R_23,21020,R_23,1212851,R_23,720877,R_23,184795,R_23,905672,R_23,92561,R_23,39144,R_23,10693,R_23,142398,R_23,136829,R_23,1184899,R_23,70000,R_23,0,R_23,0,R_23,20000,R_23,90000,R_23,76011,R_23,59746,R_23,1244434,R_23,2277,R_23,654290,R_23,6023,R_23,58947,R_23,71637,R_23,3591,R_23,7,R_23,82,R_23,89,R_23,2912,R_23,110007,R_23,CT,69074,R_23,CT,9344,R_23,Y,106792,R_23,54815,R_23,14686,R_23,92106,R_23,2546,R_23,17232,R_23,109338,R_23,1928,R_23,9886,R_23,9396,R_23,821,R_23,252,259,41,R_23,269,0,703,118,0,11445,R_23,4665,4606,380,R_23,1794,0,7779,3666,0,0,0,30,R_23,4724,R_23,CT,9843,R_23,CT,25479,2024,04,1,00,00,00,-95.26708582,38.61707897,2053550,0.999,PLACE,26125,32,32,20059954400,200599544002016,2003,36840,1,E,100,STREETADDRESS
KS,KS0128,KS0010,ATCHISON LIBRARY,401 KANSAS AVENUE,ATCHISON,66002,2410,401 KANSAS AVENUE,ATCHISON,66002,2410,ATCHISON,9133671902,ME,CI,SO,Y,PL1,N,01/01/2023,12/31/2023,10730,R_23,10730,1,R_23,0,R_23,0,R_23,3,R_23,5,R_23,3.75,R_23,8.75,R_23,634763,R_23,48535,R_23,259,R_23,19473,R_23,703030,R_23,342676,R_23,72881,R_23,415557,R_23,45013,R_23,33220,R_23,4513,R_23,82746,R_23,124773,R_23,623076,R_23,0,R_23,0,R_23,0,R_23,15276,R_23,15276,R_23,100512,R_23,49774,R_23,1328513,R_23,2510,R_23,674992,R_23,6004,R_23,28947,R_23,59694,R_23,1406,R_23,2,R_23,82,R_23,84,R_23,2964,R_23,55078,R_23,CT,2080,R_23,ES,6864,R_23,N,90916,R_23,34965,R_23,20427,R_23,70489,R_23,2546,R_23,22973,R_23,93462,R_23,760,R_23,11510,R_23,10562,R_23,208,R_23,90,11,9,R_23,98,0,164,44,0,4426,R_23,2739,1097,88,R_23,502,0,3021,1405,0,0,0,9,R_23,4129,R_23,CT,6420,R_23,CT,12595,2024,04,1,00,00,00,-95.11797403,39.5629875,2002900,0.986,PLACE,16016,32,32,20005081900,200050819001004,2002,11860,1,E,100,POINTADDRESS
